County,City,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Queens,New York,9/6/2010,15.708333,0.036833,1.3,0.358333
Queens,New York,9/6/2010,15.708333,0.036833,1.275,0.352083
Queens,New York,9/6/2010,15.708333,0.036833,1.275,0.358333
Queens,New York,9/7/2010,9.958333,0.041292,1.116667,0.365833
Queens,New York,9/7/2010,9.958333,0.041292,1.116667,0.3625
Queens,New York,9/7/2010,9.958333,0.041292,1.0625,0.365833
Queens,New York,9/7/2010,9.958333,0.041292,1.0625,0.3625
Queens,New York,9/8/2010,11.458333,0.037,1.595833,0.299583
Queens,New York,9/8/2010,11.458333,0.037,1.595833,0.316667
Queens,New York,9/8/2010,11.458333,0.037,1.5625,0.299583
Queens,New York,9/8/2010,11.458333,0.037,1.5625,0.316667
Queens,New York,9/9/2010,8.791667,0.015333,0.5875,0.260417
Queens,New York,9/9/2010,8.791667,0.015333,0.5875,0.270833
Queens,New York,9/9/2010,8.791667,0.015333,0.5625,0.260417
Queens,New York,9/9/2010,8.791667,0.015333,0.5625,0.270833
Queens,New York,9/10/2010,10.583333,0.010208,0.633333,0.2875
Queens,New York,9/10/2010,10.583333,0.010208,0.633333,0.3
Queens,New York,9/10/2010,10.583333,0.010208,0.6,0.2875
Queens,New York,9/10/2010,10.583333,0.010208,0.6,0.3
Queens,New York,9/11/2010,12.6,0.027792,0.936364,0.308261
Queens,New York,9/11/2010,12.6,0.027792,0.936364,0.295833
Queens,New York,9/11/2010,12.6,0.027792,0.928571,0.308261
Queens,New York,9/11/2010,12.6,0.027792,0.928571,0.295833
Queens,New York,9/12/2010,8.708333,0.015542,0.404167,0.329583
Queens,New York,9/12/2010,8.708333,0.015542,0.404167,0.316667
Queens,New York,9/12/2010,8.708333,0.015542,0.3625,0.329583
Queens,New York,9/12/2010,8.708333,0.015542,0.3625,0.316667
Queens,New York,9/13/2010,20,0.013417,0.995833,0.400909
Queens,New York,9/13/2010,20,0.013417,0.995833,0.370833
Queens,New York,9/13/2010,20,0.013417,0.95,0.400909
Queens,New York,9/13/2010,20,0.013417,0.95,0.370833
Queens,New York,9/14/2010,29.416667,0.017667,2.233333,0.460833
Queens,New York,9/14/2010,29.416667,0.017667,2.233333,0.491667
Queens,New York,9/14/2010,29.416667,0.017667,2.2125,0.460833
Queens,New York,9/14/2010,29.416667,0.017667,2.2125,0.491667
Queens,New York,9/15/2010,14.625,0.020542,1.045833,0.262917
Queens,New York,9/15/2010,14.625,0.020542,1.045833,0.2625
Queens,New York,9/15/2010,14.625,0.020542,1,0.262917
Queens,New York,9/15/2010,14.625,0.020542,1,0.2625
Queens,New York,9/16/2010,16.583333,0.027542,1.058333,0.365
Queens,New York,9/16/2010,16.583333,0.027542,1.058333,0.345833
Queens,New York,9/16/2010,16.583333,0.027542,1.0125,0.365
Queens,New York,9/16/2010,16.583333,0.027542,1.0125,0.345833
Queens,New York,9/17/2010,15.625,0.016167,1.270833,0.299167
Queens,New York,9/17/2010,15.625,0.016167,1.270833,0.333333
Queens,New York,9/17/2010,15.625,0.016167,1.25,0.299167
Queens,New York,9/17/2010,15.625,0.016167,1.25,0.333333
Queens,New York,9/18/2010,10.583333,0.019125,0.825,0.25375
Queens,New York,9/18/2010,10.583333,0.019125,0.825,0.258333
Queens,New York,9/18/2010,10.583333,0.019125,0.8,0.25375
Queens,New York,9/18/2010,10.583333,0.019125,0.8,0.258333
Queens,New York,9/19/2010,19.434783,0.02925,2.554545,0.345652
Queens,New York,9/19/2010,19.434783,0.02925,2.554545,0.3375
Queens,New York,9/19/2010,19.434783,0.02925,2.666667,0.345652
Queens,New York,9/19/2010,19.434783,0.02925,2.666667,0.3375
Queens,New York,9/20/2010,12.083333,0.020583,1.1125,0.206667
Queens,New York,9/20/2010,12.083333,0.020583,1.1125,0.229167
Queens,New York,9/20/2010,12.083333,0.020583,1.0875,0.206667
Queens,New York,9/20/2010,12.083333,0.020583,1.0875,0.229167
Queens,New York,9/21/2010,14.041667,0.026125,1.3875,0.22625
Queens,New York,9/21/2010,14.041667,0.026125,1.3875,0.233333
Queens,New York,9/21/2010,14.041667,0.026125,1.35,0.22625
Queens,New York,9/21/2010,14.041667,0.026125,1.35,0.233333
Queens,New York,9/22/2010,21.25,0.032792,1.604167,0.334167
Queens,New York,9/22/2010,21.25,0.032792,1.604167,0.3
Queens,New York,9/22/2010,21.25,0.032792,1.575,0.334167
Queens,New York,9/22/2010,21.25,0.032792,1.575,0.3
Queens,New York,9/23/2010,15.5,0.028333,1.083333,0.277917
Queens,New York,9/23/2010,15.5,0.028333,1.083333,0.279167
Queens,New York,9/23/2010,15.5,0.028333,1.05,0.277917
Queens,New York,9/23/2010,15.5,0.028333,1.05,0.279167
Queens,New York,9/24/2010,14.944444,0.040375,0.931818,0.372609
Queens,New York,9/24/2010,14.944444,0.040375,0.931818,0.35
Queens,New York,9/24/2010,14.944444,0.040375,0.885714,0.372609
Queens,New York,9/24/2010,14.944444,0.040375,0.885714,0.35
Queens,New York,9/25/2010,11.25,0.042125,1.995833,0.318333
Queens,New York,9/25/2010,11.25,0.042125,1.995833,0.345833
Queens,New York,9/25/2010,11.25,0.042125,1.9625,0.318333
Queens,New York,9/25/2010,11.25,0.042125,1.9625,0.345833
Queens,New York,9/26/2010,5.666667,0.02325,0.420833,0.270833
Queens,New York,9/26/2010,5.666667,0.02325,0.420833,0.279167
Queens,New York,9/26/2010,5.666667,0.02325,0.3875,0.270833
Queens,New York,9/26/2010,5.666667,0.02325,0.3875,0.279167
Queens,New York,9/27/2010,10.791667,0.012917,0.270833,0.357917
Queens,New York,9/27/2010,10.791667,0.012917,0.270833,0.358333
Queens,New York,9/27/2010,10.791667,0.012917,0.25,0.357917
Queens,New York,9/27/2010,10.791667,0.012917,0.25,0.358333
Queens,New York,9/28/2010,10.041667,0.015625,0.5375,0.3375
Queens,New York,9/28/2010,10.041667,0.015625,0.5,0.3375
Queens,New York,9/29/2010,26.833333,0.016167,2.183333,0.480833
Queens,New York,9/29/2010,26.833333,0.016167,2.183333,0.4625
Queens,New York,9/29/2010,26.833333,0.016167,2.15,0.480833
Queens,New York,9/29/2010,26.833333,0.016167,2.15,0.4625
Queens,New York,9/30/2010,8.666667,0.010875,0.504167,0.35625
Queens,New York,9/30/2010,8.666667,0.010875,0.504167,0.383333
Queens,New York,9/30/2010,8.666667,0.010875,0.4625,0.35625
Queens,New York,9/30/2010,8.666667,0.010875,0.4625,0.383333
Queens,New York,10/1/2010,11.208333,0.017292,0.4125,0.355417
Queens,New York,10/1/2010,11.208333,0.017292,0.4125,0.358333
Queens,New York,10/1/2010,11.208333,0.017292,0.3625,0.355417
Queens,New York,10/1/2010,11.208333,0.017292,0.3625,0.358333
Queens,New York,10/2/2010,14.636364,0.017389,0.768182,0.357727
Queens,New York,10/2/2010,14.636364,0.017389,0.768182,0.325
Queens,New York,10/2/2010,14.636364,0.017389,0.728571,0.357727
Queens,New York,10/2/2010,14.636364,0.017389,0.728571,0.325
Queens,New York,10/3/2010,3.583333,0.0215,0.295833,0.276667
Queens,New York,10/3/2010,3.583333,0.0215,0.295833,0.316667
Queens,New York,10/3/2010,3.583333,0.0215,0.275,0.276667
Queens,New York,10/3/2010,3.583333,0.0215,0.275,0.316667
Queens,New York,10/4/2010,7.333333,0.012917,0.25,0.31625
Queens,New York,10/4/2010,7.333333,0.012917,0.25,0.316667
Queens,New York,10/4/2010,7.333333,0.012917,0.225,0.31625
Queens,New York,10/4/2010,7.333333,0.012917,0.225,0.316667
Queens,New York,10/5/2010,10.583333,0.005792,0.566667,0.380417
Queens,New York,10/5/2010,10.583333,0.005792,0.566667,0.35
Queens,New York,10/5/2010,10.583333,0.005792,0.55,0.380417
Queens,New York,10/5/2010,10.583333,0.005792,0.55,0.35
Queens,New York,10/6/2010,13.541667,0.0115,1.291667,0.351667
Queens,New York,10/6/2010,13.541667,0.0115,1.291667,0.370833
Queens,New York,10/6/2010,13.541667,0.0115,1.2625,0.351667
Queens,New York,10/6/2010,13.541667,0.0115,1.2625,0.370833
Queens,New York,10/7/2010,16.333333,0.019708,1.659091,0.337083
Queens,New York,10/7/2010,16.333333,0.019708,1.659091,0.329167
Queens,New York,10/7/2010,16.333333,0.019708,1.642857,0.337083
Queens,New York,10/7/2010,16.333333,0.019708,1.642857,0.329167
Queens,New York,10/8/2010,21.095238,0.019375,1.975,0.355417
Queens,New York,10/8/2010,21.095238,0.019375,1.975,0.341667
Queens,New York,10/8/2010,21.095238,0.019375,1.95,0.355417
Queens,New York,10/8/2010,21.095238,0.019375,1.95,0.341667
Queens,New York,10/9/2010,20.083333,0.023125,2.125,0.385
Queens,New York,10/9/2010,20.083333,0.023125,2.125,0.391667
Queens,New York,10/9/2010,20.083333,0.023125,2.075,0.385
Queens,New York,10/9/2010,20.083333,0.023125,2.075,0.391667
Queens,New York,10/10/2010,20.708333,0.020917,2.9625,0.387083
Queens,New York,10/10/2010,20.708333,0.020917,2.9625,0.354167
Queens,New York,10/10/2010,20.708333,0.020917,2.925,0.387083
Queens,New York,10/10/2010,20.708333,0.020917,2.925,0.354167
Queens,New York,10/11/2010,32.166667,0.022042,2.895833,0.4975
Queens,New York,10/11/2010,32.166667,0.022042,2.895833,0.495833
Queens,New York,10/11/2010,32.166667,0.022042,2.8625,0.4975
Queens,New York,10/11/2010,32.166667,0.022042,2.8625,0.495833
Queens,New York,10/12/2010,23.416667,0.01925,1.504167,0.412083
Queens,New York,10/12/2010,23.416667,0.01925,1.504167,0.458333
Queens,New York,10/12/2010,23.416667,0.01925,1.4875,0.412083
Queens,New York,10/12/2010,23.416667,0.01925,1.4875,0.458333
Queens,New York,10/13/2010,20.666667,0.012542,1.504167,0.384167
Queens,New York,10/13/2010,20.666667,0.012542,1.504167,0.3375
Queens,New York,10/13/2010,20.666667,0.012542,1.475,0.384167
Queens,New York,10/13/2010,20.666667,0.012542,1.475,0.3375
Queens,New York,10/14/2010,24.416667,0.019083,1.929167,0.64125
Queens,New York,10/14/2010,24.416667,0.019083,1.929167,0.675
Queens,New York,10/14/2010,24.416667,0.019083,1.9,0.64125
Queens,New York,10/14/2010,24.416667,0.019083,1.9,0.675
Queens,New York,10/15/2010,9.5,0.020778,0.619048,0.325
Queens,New York,10/15/2010,9.5,0.020778,0.619048,0.320833
Queens,New York,10/15/2010,9.5,0.020778,0.55,0.325
Queens,New York,10/15/2010,9.5,0.020778,0.55,0.320833
Queens,New York,10/16/2010,7.714286,0.020958,0.475,0.327727
Queens,New York,10/16/2010,7.714286,0.020958,0.475,0.308333
Queens,New York,10/16/2010,7.714286,0.020958,0.425,0.327727
Queens,New York,10/16/2010,7.714286,0.020958,0.425,0.308333
Queens,New York,10/17/2010,17.375,0.025125,3.0875,0.445833
Queens,New York,10/17/2010,17.375,0.025125,3.0875,0.45
Queens,New York,10/17/2010,17.375,0.025125,3.05,0.445833
Queens,New York,10/17/2010,17.375,0.025125,3.05,0.45
Queens,New York,10/18/2010,19.416667,0.014417,1.670833,0.40875
Queens,New York,10/18/2010,19.416667,0.014417,1.670833,0.404167
Queens,New York,10/18/2010,19.416667,0.014417,1.6375,0.40875
Queens,New York,10/18/2010,19.416667,0.014417,1.6375,0.404167
Queens,New York,10/19/2010,26.761905,0.003933,2.804762,0.52381
Queens,New York,10/19/2010,26.761905,0.003933,2.804762,0.490476
Queens,New York,10/19/2010,26.761905,0.003933,2.533333,0.52381
Queens,New York,10/19/2010,26.761905,0.003933,2.533333,0.490476
Queens,New York,10/20/2010,32.166667,0.0045,4.966667,0.728125
Queens,New York,10/20/2010,32.166667,0.0045,4.966667,0.746154
Queens,New York,10/20/2010,32.166667,0.0045,5.4,0.728125
Queens,New York,10/20/2010,32.166667,0.0045,5.4,0.746154
Queens,New York,10/21/2010,19.3,0.017353,1.695,0.458
Queens,New York,10/21/2010,19.3,0.017353,1.695,0.452941
Queens,New York,10/21/2010,19.3,0.017353,1.716667,0.458
Queens,New York,10/21/2010,19.3,0.017353,1.716667,0.452941
Queens,New York,10/22/2010,15.833333,0.016875,2.127273,0.425833
Queens,New York,10/22/2010,15.833333,0.016875,2.127273,0.408333
Queens,New York,10/22/2010,15.833333,0.016875,2.157143,0.425833
Queens,New York,10/22/2010,15.833333,0.016875,2.157143,0.408333
Queens,New York,10/23/2010,28.526316,0.010375,6.25,0.485909
Queens,New York,10/23/2010,28.526316,0.010375,6.25,0.458333
Queens,New York,10/23/2010,28.526316,0.010375,6.225,0.485909
Queens,New York,10/23/2010,28.526316,0.010375,6.225,0.458333
Queens,New York,10/24/2010,28.791667,0.012208,3.541667,0.599167
Queens,New York,10/24/2010,28.791667,0.012208,3.541667,0.579167
Queens,New York,10/24/2010,28.791667,0.012208,3.5,0.599167
Queens,New York,10/24/2010,28.791667,0.012208,3.5,0.579167
Queens,New York,10/25/2010,20.916667,0.019667,1.883333,0.41625
Queens,New York,10/25/2010,20.916667,0.019667,1.883333,0.475
Queens,New York,10/25/2010,20.916667,0.019667,1.85,0.41625
Queens,New York,10/25/2010,20.916667,0.019667,1.85,0.475
Queens,New York,10/26/2010,12.904762,0.018292,1.275,0.342917
Queens,New York,10/26/2010,12.904762,0.018292,1.275,0.3375
Queens,New York,10/26/2010,12.904762,0.018292,1.25,0.342917
Queens,New York,10/26/2010,12.904762,0.018292,1.25,0.3375
Queens,New York,10/27/2010,17.333333,0.004353,0.820833,0.434545
Queens,New York,10/27/2010,17.333333,0.004353,0.820833,0.4
Queens,New York,10/27/2010,17.333333,0.004353,0.8125,0.434545
Queens,New York,10/27/2010,17.333333,0.004353,0.8125,0.4
Queens,New York,10/28/2010,17.916667,0.019375,1.671429,0.37375
Queens,New York,10/28/2010,17.916667,0.019375,1.671429,0.4125
Queens,New York,10/28/2010,17.916667,0.019375,1.583333,0.37375
Queens,New York,10/28/2010,17.916667,0.019375,1.583333,0.4125
Queens,New York,10/29/2010,12.125,0.017,0.983333,0.289583
Queens,New York,10/29/2010,12.125,0.017,0.983333,0.3
Queens,New York,10/29/2010,12.125,0.017,0.95,0.289583
Queens,New York,10/29/2010,12.125,0.017,0.95,0.3
Queens,New York,10/30/2010,14.5,0.02075,2.975,0.3675
Queens,New York,10/30/2010,14.5,0.02075,2.975,0.354167
Queens,New York,10/30/2010,14.5,0.02075,2.925,0.3675
Queens,New York,10/30/2010,14.5,0.02075,2.925,0.354167
Queens,New York,10/31/2010,11.625,0.022667,2.533333,0.334583
Queens,New York,10/31/2010,11.625,0.022667,2.533333,0.333333
Queens,New York,10/31/2010,11.625,0.022667,2.5,0.334583
Queens,New York,10/31/2010,11.625,0.022667,2.5,0.333333
Queens,New York,11/1/2010,14.833333,0.013208,2.895833,0.44875
Queens,New York,11/1/2010,14.833333,0.013208,2.895833,0.425
Queens,New York,11/1/2010,14.833333,0.013208,2.8625,0.44875
Queens,New York,11/1/2010,14.833333,0.013208,2.8625,0.425
Queens,New York,11/2/2010,24.208333,0.009375,4.858333,0.656667
Queens,New York,11/2/2010,24.208333,0.009375,4.858333,0.541667
Queens,New York,11/2/2010,24.208333,0.009375,4.8125,0.656667
Queens,New York,11/2/2010,24.208333,0.009375,4.8125,0.541667
Queens,New York,11/3/2010,31.916667,0.012278,5.905,1.31
Queens,New York,11/3/2010,31.916667,0.012278,5.905,1.28
Queens,New York,11/3/2010,31.916667,0.012278,5.8,1.31
Queens,New York,11/3/2010,31.916667,0.012278,5.8,1.28
Queens,New York,11/4/2010,23.9,0.012083,1.604167,0.306923
Queens,New York,11/4/2010,23.9,0.012083,1.604167,0.2875
Queens,New York,11/4/2010,23.9,0.012083,1.575,0.306923
Queens,New York,11/4/2010,23.9,0.012083,1.575,0.2875
Queens,New York,11/5/2010,22.833333,0.006667,3.133333,0.374583
Queens,New York,11/5/2010,22.833333,0.006667,3.133333,0.354167
Queens,New York,11/5/2010,22.833333,0.006667,3.1,0.374583
Queens,New York,11/5/2010,22.833333,0.006667,3.1,0.354167
Queens,New York,11/6/2010,12.541667,0.012542,3.345833,0.337083
Queens,New York,11/6/2010,12.541667,0.012542,3.345833,0.358333
Queens,New York,11/6/2010,12.541667,0.012542,3.3125,0.337083
Queens,New York,11/6/2010,12.541667,0.012542,3.3125,0.358333
Queens,New York,11/7/2010,11.166667,0.02025,2.495833,0.31375
Queens,New York,11/7/2010,11.166667,0.02025,2.495833,0.3
Queens,New York,11/7/2010,11.166667,0.02025,2.475,0.31375
Queens,New York,11/7/2010,11.166667,0.02025,2.475,0.3
Queens,New York,11/8/2010,15.416667,0.018667,3.05,0.321667
Queens,New York,11/8/2010,15.416667,0.018667,3.05,0.320833
Queens,New York,11/8/2010,15.416667,0.018667,3.025,0.321667
Queens,New York,11/8/2010,15.416667,0.018667,3.025,0.320833
Queens,New York,11/9/2010,13.291667,0.012833,2.75,0.327727
Queens,New York,11/9/2010,13.291667,0.012833,2.75,0.3
Queens,New York,11/9/2010,13.291667,0.012833,2.916667,0.327727
Queens,New York,11/9/2010,13.291667,0.012833,2.916667,0.3
Queens,New York,11/10/2010,17.565217,0.014167,3.058333,0.320833
Queens,New York,11/10/2010,17.565217,0.014167,3.058333,0.3
Queens,New York,11/10/2010,17.565217,0.014167,3.025,0.320833
Queens,New York,11/10/2010,17.565217,0.014167,3.025,0.3
Queens,New York,11/11/2010,19.458333,0.015292,3.108333,0.37625
Queens,New York,11/11/2010,19.458333,0.015292,3.108333,0.3375
Queens,New York,11/11/2010,19.458333,0.015292,3.0875,0.37625
Queens,New York,11/11/2010,19.458333,0.015292,3.0875,0.3375
Queens,New York,11/12/2010,27.666667,0.012625,4.25,0.4625
Queens,New York,11/12/2010,27.666667,0.012625,4.25,0.425
Queens,New York,11/12/2010,27.666667,0.012625,4.2,0.4625
Queens,New York,11/12/2010,27.666667,0.012625,4.2,0.425
Queens,New York,11/13/2010,36.541667,0.012125,6.6625,0.900833
Queens,New York,11/13/2010,36.541667,0.012125,6.6625,0.6375
Queens,New York,11/13/2010,36.541667,0.012125,6.6125,0.900833
Queens,New York,11/13/2010,36.541667,0.012125,6.6125,0.6375
Queens,New York,11/14/2010,28.875,0.012042,6.070833,1.024167
Queens,New York,11/14/2010,28.875,0.012042,6.070833,1.325
Queens,New York,11/14/2010,28.875,0.012042,6.025,1.024167
Queens,New York,11/14/2010,28.875,0.012042,6.025,1.325
Queens,New York,11/15/2010,23.708333,0.007083,2.020833,0.475417
Queens,New York,11/15/2010,23.708333,0.007083,2.020833,0.470833
Queens,New York,11/15/2010,23.708333,0.007083,1.9875,0.475417
Queens,New York,11/15/2010,23.708333,0.007083,1.9875,0.470833
Queens,New York,11/16/2010,16.875,0.023667,1.5875,0.405833
Queens,New York,11/16/2010,16.875,0.023667,1.5875,0.454167
Queens,New York,11/16/2010,16.875,0.023667,1.5625,0.405833
Queens,New York,11/16/2010,16.875,0.023667,1.5625,0.454167
Queens,New York,11/17/2010,11.208333,0.026833,1.270833,0.36
Queens,New York,11/17/2010,11.208333,0.026833,1.270833,0.366667
Queens,New York,11/17/2010,11.208333,0.026833,1.25,0.36
Queens,New York,11/17/2010,11.208333,0.026833,1.25,0.366667
Queens,New York,11/18/2010,20,0.017375,2.733333,0.446667
Queens,New York,11/18/2010,20,0.017375,2.733333,0.445833
Queens,New York,11/18/2010,20,0.017375,2.6875,0.446667
Queens,New York,11/18/2010,20,0.017375,2.6875,0.445833
Queens,New York,11/19/2010,20.708333,0.010583,4.083333,0.583333
Queens,New York,11/19/2010,20.708333,0.010583,4.083333,0.504167
Queens,New York,11/19/2010,20.708333,0.010583,4.0375,0.583333
Queens,New York,11/19/2010,20.708333,0.010583,4.0375,0.504167
Queens,New York,11/20/2010,20.041667,0.013083,4.372727,0.461364
Queens,New York,11/20/2010,20.041667,0.013083,4.372727,0.55
Queens,New York,11/20/2010,20.041667,0.013083,4.3,0.461364
Queens,New York,11/20/2010,20.041667,0.013083,4.3,0.55
Queens,New York,11/21/2010,14.708333,0.011,2.670833,0.357083
Queens,New York,11/21/2010,14.708333,0.011,2.670833,0.316667
Queens,New York,11/21/2010,14.708333,0.011,2.6375,0.357083
Queens,New York,11/21/2010,14.708333,0.011,2.6375,0.316667
Queens,New York,11/22/2010,26.541667,0.017375,2.975,0.429167
Queens,New York,11/22/2010,26.541667,0.017375,2.975,0.45
Queens,New York,11/22/2010,26.541667,0.017375,2.9375,0.429167
Queens,New York,11/22/2010,26.541667,0.017375,2.9375,0.45
Queens,New York,11/23/2010,28.666667,0.010708,3.175,0.384167
Queens,New York,11/23/2010,28.666667,0.010708,3.175,0.395833
Queens,New York,11/23/2010,28.666667,0.010708,3.1375,0.384167
Queens,New York,11/23/2010,28.666667,0.010708,3.1375,0.395833
Queens,New York,11/24/2010,14.666667,0.01825,2.45,0.274583
Queens,New York,11/24/2010,14.666667,0.01825,2.45,0.275
Queens,New York,11/24/2010,14.666667,0.01825,2.4125,0.274583
Queens,New York,11/24/2010,14.666667,0.01825,2.4125,0.275
Queens,New York,11/25/2010,22.5,0.01375,3.3875,0.4175
Queens,New York,11/25/2010,22.5,0.01375,3.3875,0.395833
Queens,New York,11/25/2010,22.5,0.01375,3.35,0.4175
Queens,New York,11/25/2010,22.5,0.01375,3.35,0.395833
Queens,New York,11/26/2010,17.875,0.012905,3.054167,0.37
Queens,New York,11/26/2010,17.875,0.012905,3.054167,0.3875
Queens,New York,11/26/2010,17.875,0.012905,3,0.37
Queens,New York,11/26/2010,17.875,0.012905,3,0.3875
Queens,New York,11/27/2010,12.5,0.020923,3.719048,0.252222
Queens,New York,11/27/2010,12.5,0.020923,3.719048,0.333333
Queens,New York,11/27/2010,12.5,0.020923,3.8,0.252222
Queens,New York,11/27/2010,12.5,0.020923,3.8,0.333333
Queens,New York,12/1/2010,14.166667,0.02225,1.209091,0.205417
Queens,New York,12/1/2010,14.166667,0.02225,1.209091,0.208333
Queens,New York,12/1/2010,14.166667,0.02225,1.214286,0.205417
Queens,New York,12/1/2010,14.166667,0.02225,1.214286,0.208333
Queens,New York,12/2/2010,15.875,0.008458,4.229167,0.297826
Queens,New York,12/2/2010,15.875,0.008458,4.229167,0.295833
Queens,New York,12/2/2010,15.875,0.008458,4.2,0.297826
Queens,New York,12/2/2010,15.875,0.008458,4.2,0.295833
Queens,New York,12/3/2010,20.916667,0.0065,5,0.353333
Queens,New York,12/3/2010,20.916667,0.0065,5,0.35
Queens,New York,12/3/2010,20.916667,0.0065,4.975,0.353333
Queens,New York,12/3/2010,20.916667,0.0065,4.975,0.35
Queens,New York,12/4/2010,13.958333,0.018292,3.020833,0.27875
Queens,New York,12/4/2010,13.958333,0.018292,3.020833,0.3
Queens,New York,12/4/2010,13.958333,0.018292,2.9875,0.27875
Queens,New York,12/4/2010,13.958333,0.018292,2.9875,0.3
Queens,New York,12/5/2010,9.666667,0.021542,2.8125,0.252917
Queens,New York,12/5/2010,9.666667,0.021542,2.8125,0.2375
Queens,New York,12/5/2010,9.666667,0.021542,2.775,0.252917
Queens,New York,12/5/2010,9.666667,0.021542,2.775,0.2375
Queens,New York,12/6/2010,16.458333,0.017042,3.054167,0.260455
Queens,New York,12/6/2010,16.458333,0.017042,3.054167,0.2625
Queens,New York,12/6/2010,16.458333,0.017042,3.025,0.260455
Queens,New York,12/6/2010,16.458333,0.017042,3.025,0.2625
Queens,New York,12/7/2010,16.041667,0.020875,3.270833,0.2375
Queens,New York,12/7/2010,16.041667,0.020875,3.270833,0.225
Queens,New York,12/7/2010,16.041667,0.020875,3.225,0.2375
Queens,New York,12/7/2010,16.041667,0.020875,3.225,0.225
Queens,New York,12/8/2010,14.333333,0.024583,3.295,0.203478
Queens,New York,12/8/2010,14.333333,0.024583,3.295,0.2
Queens,New York,12/8/2010,14.333333,0.024583,3.233333,0.203478
Queens,New York,12/8/2010,14.333333,0.024583,3.233333,0.2
Queens,New York,12/9/2010,19.083333,0.018083,3.995833,0.242083
Queens,New York,12/9/2010,19.083333,0.018083,3.995833,0.220833
Queens,New York,12/9/2010,19.083333,0.018083,3.95,0.242083
Queens,New York,12/9/2010,19.083333,0.018083,3.95,0.220833
Queens,New York,12/10/2010,34.708333,0.005917,6.979167,0.46
Queens,New York,12/10/2010,34.708333,0.005917,6.979167,0.408333
Queens,New York,12/10/2010,34.708333,0.005917,6.9375,0.46
Queens,New York,12/10/2010,34.708333,0.005917,6.9375,0.408333
Queens,New York,12/11/2010,42.217391,0.003458,12.708333,0.73
Queens,New York,12/11/2010,42.217391,0.003458,12.708333,0.716667
Queens,New York,12/11/2010,42.217391,0.003458,12.675,0.73
Queens,New York,12/11/2010,42.217391,0.003458,12.675,0.716667
Queens,New York,12/12/2010,17.416667,0.024792,2.041667,0.28625
Queens,New York,12/12/2010,17.416667,0.024792,2.041667,0.333333
Queens,New York,12/12/2010,17.416667,0.024792,2.0125,0.28625
Queens,New York,12/12/2010,17.416667,0.024792,2.0125,0.333333
Queens,New York,12/13/2010,16.583333,0.01275,2.9625,0.3025
Queens,New York,12/13/2010,16.583333,0.01275,2.9625,0.3125
Queens,New York,12/13/2010,16.583333,0.01275,2.9125,0.3025
Queens,New York,12/13/2010,16.583333,0.01275,2.9125,0.3125
Queens,New York,12/14/2010,13.166667,0.021708,3.579167,0.270417
Queens,New York,12/14/2010,13.166667,0.021708,3.579167,0.283333
Queens,New York,12/14/2010,13.166667,0.021708,3.5375,0.270417
Queens,New York,12/14/2010,13.166667,0.021708,3.5375,0.283333
Queens,New York,12/15/2010,15.083333,0.021375,3.120833,0.284167
Queens,New York,12/15/2010,15.083333,0.021375,3.120833,0.3
Queens,New York,12/15/2010,15.083333,0.021375,3.075,0.284167
Queens,New York,12/15/2010,15.083333,0.021375,3.075,0.3
Queens,New York,12/16/2010,30,0.005,7.975,0.455833
Queens,New York,12/16/2010,30,0.005,7.975,0.420833
Queens,New York,12/16/2010,30,0.005,7.95,0.455833
Queens,New York,12/16/2010,30,0.005,7.95,0.420833
Queens,New York,12/17/2010,28.958333,0.006958,7.279167,0.4875
Queens,New York,12/17/2010,28.958333,0.006958,7.279167,0.475
Queens,New York,12/17/2010,28.958333,0.006958,7.2375,0.4875
Queens,New York,12/17/2010,28.958333,0.006958,7.2375,0.475
Queens,New York,12/18/2010,35.105263,0.004375,13.32,0.64
Queens,New York,12/18/2010,35.105263,0.004375,13.32,0.573333
Queens,New York,12/18/2010,35.105263,0.004375,13.683333,0.64
Queens,New York,12/18/2010,35.105263,0.004375,13.683333,0.573333
Queens,New York,12/19/2010,28.125,0.007958,10.554167,0.564583
Queens,New York,12/19/2010,28.125,0.007958,10.554167,0.604167
Queens,New York,12/19/2010,28.125,0.007958,10.5,0.564583
Queens,New York,12/19/2010,28.125,0.007958,10.5,0.604167
Queens,New York,12/20/2010,22.041667,0.015958,6.470833,0.431667
Queens,New York,12/20/2010,22.041667,0.015958,6.470833,0.45
Queens,New York,12/20/2010,22.041667,0.015958,6.4375,0.431667
Queens,New York,12/20/2010,22.041667,0.015958,6.4375,0.45
Queens,New York,12/21/2010,19.916667,0.015042,4.425,0.380417
Queens,New York,12/21/2010,19.916667,0.015042,4.425,0.383333
Queens,New York,12/21/2010,19.916667,0.015042,4.3875,0.380417
Queens,New York,12/21/2010,19.916667,0.015042,4.3875,0.383333
Queens,New York,12/22/2010,20,0.015944,2.535294,0.400714
Queens,New York,12/22/2010,20,0.015944,2.535294,0.4
Queens,New York,12/22/2010,20,0.015944,2.36,0.400714
Queens,New York,12/22/2010,20,0.015944,2.36,0.4
Queens,New York,12/23/2010,15,0.017,2.920833,0.220625
Queens,New York,12/23/2010,15,0.017,2.920833,0.2
Queens,New York,12/23/2010,15,0.017,2.875,0.220625
Queens,New York,12/23/2010,15,0.017,2.875,0.2
Queens,New York,12/24/2010,16.708333,0.018167,3.116667,0.25125
